"","Unnamed..0","X","dataname","syn_group","html_path","region_name","syn_type","Most.similar.known.cluster","Similarity","Genus","strainName","folder_path","BGC_number","version","gbk_path","definition","length","topology","start","end","accesion_version"
"9901",9901,9901,"GCF_001887075.1_NZ_CP013218.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001887075.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_001887075.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001887075.1\",7,"NZ_CP013218.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001887075.1\GCF_001887075.1.gbk","Staphylococcus aureus strain LA-MRSA ST398 isolate E154 chromosome, complete genome.",2831848,"circular",2278270,2293285,"NZ_CP013218.1"
"9902",9902,9902,"GCF_002089055.1_NZ_CP019592.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089055.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_002089055.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089055.1\",7,"NZ_CP019592.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089055.1\GCF_002089055.1.gbk","Staphylococcus aureus strain GD5 chromosome, complete genome.",2784749,"circular",2230481,2245496,"NZ_CP019592.1"
"9903",9903,9903,"GCF_002204575.1_NZ_CP017091.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002204575.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_002204575.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002204575.1\",7,"NZ_CP017091.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002204575.1\GCF_002204575.1.gbk","Staphylococcus aureus strain ISU926 isolate ST398 chromosome, complete genome.",2833430,"circular",2278387,2293402,"NZ_CP017091.1"
"9904",9904,9904,"GCF_002089075.2_NZ_CP019593.2.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089075.2\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_002089075.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089075.2\",7,"NZ_CP019593.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089075.2\GCF_002089075.2.gbk","Staphylococcus aureus strain GD705 chromosome, complete genome.",2790096,"circular",2224535,2239550,"NZ_CP019593.2"
"9905",9905,9905,"GCF_002025125.1_NZ_CP020019.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002025125.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_002025125.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002025125.1\",7,"NZ_CP020019.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002025125.1\GCF_002025125.1.gbk","Staphylococcus aureus strain 08S00974 chromosome, complete genome.",2802697,"circular",2248271,2263286,"NZ_CP020019.1"
"9906",9906,9906,"GCF_001465675.1_NZ_CP013619.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465675.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_001465675.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465675.1\",7,"NZ_CP013619.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465675.1\GCF_001465675.1.gbk","Staphylococcus aureus strain RIVM1607 chromosome, complete genome.",2769573,"circular",2215461,2230476,"NZ_CP013619.1"
"9907",9907,9907,"GCF_001465755.1_NZ_CP013621.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465755.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_001465755.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465755.1\",7,"NZ_CP013621.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465755.1\GCF_001465755.1.gbk","Staphylococcus aureus strain RIVM3897 chromosome, complete genome.",2894543,"circular",2328325,2343340,"NZ_CP013621.1"
"9908",9908,9908,"GCF_001465635.1_NZ_CP013616.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465635.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_001465635.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465635.1\",7,"NZ_CP013616.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465635.1\GCF_001465635.1.gbk","Staphylococcus aureus strain RIVM1295 chromosome, complete genome.",2777077,"circular",2223792,2238807,"NZ_CP013616.1"
"9909",9909,9909,"GCF_005931015.2_NZ_CP040229.2.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_005931015.2\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_005931015.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_005931015.2\",7,"NZ_CP040229.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_005931015.2\GCF_005931015.2.gbk","Staphylococcus aureus strain GD487 chromosome, complete genome.",2758447,"circular",2189273,2204288,"NZ_CP040229.2"
"9910",9910,9910,"GCF_002089035.2_NZ_CP019591.2.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089035.2\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_002089035.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089035.2\",7,"NZ_CP019591.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089035.2\GCF_002089035.2.gbk","Staphylococcus aureus strain 293G chromosome, complete genome.",2722374,"circular",2168907,2183922,"NZ_CP019591.2"
"9911",9911,9911,"GCF_022406795.1_NZ_CP063745.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022406795.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_022406795.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022406795.1\",7,"NZ_CP063745.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022406795.1\GCF_022406795.1.gbk","Staphylococcus aureus strain NAS_AN_212 chromosome, complete genome.",2722082,"circular",2502882,2517897,"NZ_CP063745.1"
"9912",9912,9912,"GCF_020389425.1_NZ_CP077923.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389425.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_020389425.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389425.1\",7,"NZ_CP077923.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389425.1\GCF_020389425.1.gbk","Staphylococcus aureus strain 201 chromosome, complete genome.",2719235,"circular",402545,416594,"NZ_CP077923.1"
"9913",9913,9913,"GCF_020389445.1_NZ_CP077924.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389445.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_020389445.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389445.1\",7,"NZ_CP077924.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389445.1\GCF_020389445.1.gbk","Staphylococcus aureus strain 200 chromosome, complete genome.",2719166,"circular",455202,469251,"NZ_CP077924.1"
"9914",9914,9914,"GCF_020702575.2_NZ_CP099508.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702575.2\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_020702575.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702575.2\",8,"NZ_CP099508.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702575.2\GCF_020702575.2.gbk","Staphylococcus aureus strain S82 chromosome, complete genome.",2716742,"circular",2495866,2510881,"NZ_CP099508.1"
"9915",9915,9915,"GCF_020702615.2_NZ_CP099495.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702615.2\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_020702615.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702615.2\",8,"NZ_CP099495.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702615.2\GCF_020702615.2.gbk","Staphylococcus aureus strain JL28 chromosome, complete genome.",2716010,"circular",2494061,2509076,"NZ_CP099495.1"
"9916",9916,9916,"GCF_020702535.2_NZ_CP099502.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702535.2\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_020702535.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702535.2\",8,"NZ_CP099502.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702535.2\GCF_020702535.2.gbk","Staphylococcus aureus strain JL42 chromosome, complete genome.",2690509,"circular",2470106,2485121,"NZ_CP099502.1"
"9917",9917,9917,"GCF_018987325.1_NZ_CP076839.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018987325.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_018987325.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018987325.1\",7,"NZ_CP076839.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018987325.1\GCF_018987325.1.gbk","Staphylococcus aureus strain 55-100-016 chromosome, complete genome.",2809746,"circular",2113009,2128024,"NZ_CP076839.1"
"9918",9918,9918,"GCF_018141385.1_NZ_CP047646.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_018141385.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\",7,"NZ_CP047646.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\GCF_018141385.1.gbk","Staphylococcus aureus strain 19/Msa0875 chromosome, complete genome.",2744548,"circular",2058612,2073627,"NZ_CP047646.1"
"9919",9919,9919,"GCF_030345195.1_NZ_CP128387.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345195.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_030345195.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345195.1\",7,"NZ_CP128387.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345195.1\GCF_030345195.1.gbk","Staphylococcus aureus strain 22-042 chromosome, complete genome.",2806604,"circular",2115624,2130639,"NZ_CP128387.1"
"9920",9920,9920,"GCF_030345235.1_NZ_CP128389.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345235.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_030345235.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345235.1\",6,"NZ_CP128389.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345235.1\GCF_030345235.1.gbk","Staphylococcus aureus strain 21-024 chromosome, complete genome.",2793534,"circular",2110336,2125351,"NZ_CP128389.1"
"9921",9921,9921,"GCF_030345215.1_NZ_CP128388.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345215.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_030345215.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345215.1\",7,"NZ_CP128388.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345215.1\GCF_030345215.1.gbk","Staphylococcus aureus strain 21-074 chromosome, complete genome.",2806618,"circular",2115629,2130644,"NZ_CP128388.1"
"9922",9922,9922,"GCF_029094305.1_NZ_CP119109.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029094305.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_029094305.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029094305.1\",7,"NZ_CP119109.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029094305.1\GCF_029094305.1.gbk","Staphylococcus aureus strain GENOMIC22-001 chromosome, complete genome.",2882260,"circular",641924,655973,"NZ_CP119109.1"
"9923",9923,9923,"GCF_007726325.1_NZ_CP042003.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726325.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_007726325.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726325.1\",8,"NZ_CP042003.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726325.1\GCF_007726325.1.gbk","Staphylococcus aureus strain B3-14B chromosome, complete genome.",2819586,"circular",751590,766605,"NZ_CP042003.1"
"9924",9924,9924,"GCF_005931035.2_NZ_CP040230.2.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_005931035.2\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_005931035.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_005931035.2\",7,"NZ_CP040230.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_005931035.2\GCF_005931035.2.gbk","Staphylococcus aureus strain GD1108 chromosome, complete genome.",2783012,"circular",2562996,2578011,"NZ_CP040230.2"
"9925",9925,9925,"GCF_003029645.1_NZ_CP028163.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003029645.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_003029645.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003029645.1\",7,"NZ_CP028163.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003029645.1\GCF_003029645.1.gbk","Staphylococcus aureus strain CFSAN064038 chromosome, complete genome.",2882275,"circular",1041776,1056791,"NZ_CP028163.1"
"9926",9926,9926,"GCF_003609855.1_NZ_AP017922.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003609855.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_003609855.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003609855.1\",7,"NZ_AP017922.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003609855.1\GCF_003609855.1.gbk","Staphylococcus aureus strain JP02758 chromosome, complete genome.",2729352,"circular",2174465,2189480,"NZ_AP017922.1"
"9927",9927,9927,"GCF_024741455.1_NZ_CP102957.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741455.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_024741455.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741455.1\",9,"NZ_CP102957.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741455.1\GCF_024741455.1.gbk","Staphylococcus aureus strain 18-H-62 chromosome, complete genome.",2719797,"circular",2134987,2150002,"NZ_CP102957.1"
"9928",9928,9928,"GCF_024741615.1_NZ_CP102967.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741615.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_024741615.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741615.1\",8,"NZ_CP102967.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741615.1\GCF_024741615.1.gbk","Staphylococcus aureus strain 17-H-61 chromosome, complete genome.",2748600,"circular",2177440,2192455,"NZ_CP102967.1"
"9929",9929,9929,"GCF_034809545.1_NZ_CP085320.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034809545.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_034809545.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034809545.1\",8,"NZ_CP085320.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034809545.1\GCF_034809545.1.gbk","Staphylococcus aureus strain CJFA-182 chromosome, complete genome.",2927067,"circular",2362071,2377086,"NZ_CP085320.1"
"9930",9930,9930,"GCF_030435875.1_NZ_CP129360.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030435875.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_030435875.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030435875.1\",8,"NZ_CP129360.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030435875.1\GCF_030435875.1.gbk","Staphylococcus aureus strain CKMM-401M chromosome, complete genome.",2944165,"circular",2326305,2341320,"NZ_CP129360.1"
"9931",9931,9931,"GCF_007998145.1_NZ_CP042650.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007998145.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_007998145.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007998145.1\",8,"NZ_CP042650.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007998145.1\GCF_007998145.1.gbk","Staphylococcus aureus strain X22 chromosome, complete genome.",2873786,"circular",2323530,2338545,"NZ_CP042650.1"
"9932",9932,9932,"GCF_016065215.1_NZ_CP065857.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016065215.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_016065215.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016065215.1\",8,"NZ_CP065857.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016065215.1\GCF_016065215.1.gbk","Staphylococcus aureus strain CC1153-MRSA chromosome, complete genome.",2827195,"circular",2273989,2289004,"NZ_CP065857.1"
"9933",9933,9933,"GCF_033798685.1_NZ_CP138360.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_033798685.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_033798685.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_033798685.1\",7,"NZ_CP138360.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_033798685.1\GCF_033798685.1.gbk","Staphylococcus aureus strain 17CS1042 chromosome, complete genome.",2827946,"circular",2274427,2289443,"NZ_CP138360.1"
"9934",9934,9934,"GCF_036898235.1_NZ_CP134620.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036898235.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_036898235.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036898235.1\",9,"NZ_CP134620.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036898235.1\GCF_036898235.1.gbk","Staphylococcus aureus strain Sa9 chromosome, complete genome.",2708529,"circular",2168291,2183306,"NZ_CP134620.1"
"9935",9935,9935,"GCF_900474535.1_NZ_LS483300.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474535.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_900474535.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474535.1\",9,"NZ_LS483300.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474535.1\GCF_900474535.1.gbk","Staphylococcus aureus strain NCTC7485 chromosome 1, complete sequence.",2702202,"circular",2161990,2177005,"NZ_LS483300.1"
"9936",9936,9936,"GCF_024741535.1_NZ_CP102961.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741535.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_024741535.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741535.1\",8,"NZ_CP102961.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741535.1\GCF_024741535.1.gbk","Staphylococcus aureus strain 03-RR-88 chromosome, complete genome.",2799824,"circular",2234922,2249937,"NZ_CP102961.1"
"9937",9937,9937,"GCF_024741395.1_NZ_CP102954.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741395.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_024741395.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741395.1\",8,"NZ_CP102954.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741395.1\GCF_024741395.1.gbk","Staphylococcus aureus strain 30-P-10 chromosome, complete genome.",2787288,"circular",2179802,2194817,"NZ_CP102954.1"
"9938",9938,9938,"GCF_024741435.1_NZ_CP102956.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741435.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_024741435.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741435.1\",9,"NZ_CP102956.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741435.1\GCF_024741435.1.gbk","Staphylococcus aureus strain 26-G-G chromosome, complete genome.",2791680,"circular",2155613,2170628,"NZ_CP102956.1"
"9939",9939,9939,"GCF_009912015.1_NZ_CP047813.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912015.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_009912015.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912015.1\",7,"NZ_CP047813.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912015.1\GCF_009912015.1.gbk","Staphylococcus aureus strain UP_1500 chromosome, complete genome.",2733044,"circular",2524587,2539602,"NZ_CP047813.1"
"9940",9940,9940,"GCF_046529885.1_NZ_CP170397.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046529885.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046529885.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046529885.1\",8,"NZ_CP170397.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046529885.1\GCF_046529885.1.gbk","Staphylococcus aureus strain t3841 chromosome, complete genome.",2782307,"circular",547558,561605,"NZ_CP170397.1"
"9941",9941,9941,"GCF_046530655.1_NZ_CP170434.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046530655.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046530655.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046530655.1\",7,"NZ_CP170434.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046530655.1\GCF_046530655.1.gbk","Staphylococcus aureus strain t315 chromosome, complete genome.",2768242,"circular",546146,560193,"NZ_CP170434.1"
"9942",9942,9942,"GCF_003073775.1_NZ_CP029086.1.region002",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003073775.1\index.html","#r1c2","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_003073775.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003073775.1\",7,"NZ_CP029086.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003073775.1\GCF_003073775.1.gbk","Staphylococcus aureus strain AR462 chromosome, complete genome.",2749935,"circular",774776,788824,"NZ_CP029086.1"
"9943",9943,9943,"GCF_007726495.1_NZ_CP042043.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726495.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_007726495.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726495.1\",7,"NZ_CP042043.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726495.1\GCF_007726495.1.gbk","Staphylococcus aureus strain B2-15A chromosome, complete genome.",2806828,"circular",2484273,2499288,"NZ_CP042043.1"
"9944",9944,9944,"GCF_007726565.1_NZ_CP042157.1.region002",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726565.1\index.html","#r1c2","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_007726565.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726565.1\",7,"NZ_CP042157.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726565.1\GCF_007726565.1.gbk","Staphylococcus aureus strain B3-17D chromosome, complete genome.",2840146,"circular",250098,264146,"NZ_CP042157.1"
"9945",9945,9945,"GCF_007726525.1_NZ_CP042153.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726525.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_007726525.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726525.1\",7,"NZ_CP042153.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726525.1\GCF_007726525.1.gbk","Staphylococcus aureus strain B4-59C chromosome, complete genome.",2781709,"circular",2290470,2305485,"NZ_CP042153.1"
