Subfolder,File,Subset,Locus.id
GCF_039134555.1,NZ_CP152435.1.region001.gbk,0,
GCF_039134555.1,NZ_CP152438.1.region001.gbk,0,
GCF_039134555.1,NZ_CP152438.1.region002.gbk,0,
GCF_039134555.1,NZ_CP152438.1.region003.gbk,0,
GCF_039134555.1,NZ_CP152438.1.region004.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region001.gbk,1,"AAHT65_RS01800,AAHT65_RS01805"
GCF_039519175.1,NZ_CP154443.1.region002.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region003.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region004.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region005.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region006.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region007.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region008.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region009.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region010.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region011.gbk,0,
GCF_039519175.1,NZ_CP154443.1.region012.gbk,1,AAHT65_RS18310
GCF_039619305.1,NZ_CP155054.1.region001.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region002.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region003.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region004.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region005.gbk,1,AAHT64_RS04145
GCF_039619305.1,NZ_CP155054.1.region006.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region007.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region008.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region009.gbk,1,AAHT64_RS11270
GCF_039619305.1,NZ_CP155054.1.region010.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region011.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region012.gbk,0,
GCF_039619305.1,NZ_CP155054.1.region013.gbk,0,
GCF_039619455.1,NZ_CP154901.1.region001.gbk,0,
GCF_039619455.1,NZ_CP154901.1.region002.gbk,0,
GCF_039619455.1,NZ_CP154901.1.region003.gbk,0,
GCF_039619455.1,NZ_CP154901.1.region004.gbk,1,"AAYR26_RS05865,AAYR26_RS05845"
GCF_039619455.1,NZ_CP154901.1.region005.gbk,0,
GCF_039619455.1,NZ_CP154901.1.region006.gbk,1,AAYR26_RS14625
GCF_039619455.1,NZ_CP154901.1.region007.gbk,0,
GCF_039619455.1,NZ_CP154901.1.region008.gbk,0,
GCF_039619455.1,NZ_CP154901.1.region009.gbk,0,
GCF_039619455.1,NZ_CP154901.1.region010.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region001.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region002.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region003.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region004.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region005.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region006.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region007.gbk,1,"AAVC22_RS12910,AAVC22_RS12890"
GCF_039619465.1,NZ_CP154902.1.region008.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region009.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region010.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region011.gbk,1,AAVC22_RS21170
GCF_039619465.1,NZ_CP154902.1.region012.gbk,0,
GCF_039619465.1,NZ_CP154902.1.region013.gbk,0,
GCF_039619525.1,NZ_CP154908.1.region001.gbk,1,AAVD42_RS01685
GCF_039619525.1,NZ_CP154908.1.region002.gbk,0,
GCF_039619525.1,NZ_CP154908.1.region003.gbk,0,
GCF_039619525.1,NZ_CP154908.1.region004.gbk,0,
GCF_039619525.1,NZ_CP154908.1.region005.gbk,0,
GCF_039619525.1,NZ_CP154908.1.region006.gbk,0,
GCF_039619525.1,NZ_CP154908.1.region007.gbk,0,
GCF_039619525.1,NZ_CP154908.1.region008.gbk,0,
GCF_039619525.1,NZ_CP154908.1.region009.gbk,0,
GCF_039619525.1,NZ_CP154908.1.region010.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region001.gbk,1,AAYR29_RS05295
GCF_039620435.1,NZ_CP154918.1.region002.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region003.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region004.gbk,1,AAYR29_RS08010
GCF_039620435.1,NZ_CP154918.1.region005.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region006.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region007.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region008.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region009.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region010.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region011.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region012.gbk,0,
GCF_039620435.1,NZ_CP154918.1.region013.gbk,1,AAYR29_RS23000
GCF_039621185.1,NZ_CP154920.1.region001.gbk,0,
GCF_039621185.1,NZ_CP154920.1.region002.gbk,0,
GCF_039621185.1,NZ_CP154920.1.region003.gbk,0,
GCF_039621185.1,NZ_CP154920.1.region004.gbk,0,
GCF_039621185.1,NZ_CP154920.1.region005.gbk,0,
GCF_039621185.1,NZ_CP154920.1.region006.gbk,1,AAVB74_RS06025
GCF_039621185.1,NZ_CP154920.1.region007.gbk,1,AAVB74_RS12045
GCF_039621185.1,NZ_CP154920.1.region008.gbk,0,
GCF_039621185.1,NZ_CP154920.1.region009.gbk,0,
GCF_039621185.1,NZ_CP154920.1.region010.gbk,1,AAVB74_RS14760
GCF_039621185.1,NZ_CP154920.1.region011.gbk,0,
GCF_039621185.1,NZ_CP154920.1.region012.gbk,0,
GCF_039621185.1,NZ_CP154920.1.region013.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region001.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region002.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region003.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region004.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region005.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region006.gbk,1,AAVB50_RS05795
GCF_039621415.1,NZ_CP154923.1.region007.gbk,1,AAVB50_RS11815
GCF_039621415.1,NZ_CP154923.1.region008.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region009.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region010.gbk,1,AAVB50_RS14530
GCF_039621415.1,NZ_CP154923.1.region011.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region012.gbk,0,
GCF_039621415.1,NZ_CP154923.1.region013.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region001.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region002.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region003.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region004.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region005.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region006.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region007.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region008.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region009.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region010.gbk,0,
GCF_039624015.1,NZ_CP139561.1.region011.gbk,1,"SD440_RS20265,SD440_RS20230"
GCF_039624175.1,NZ_CP139565.1.region001.gbk,0,
GCF_039624175.1,NZ_CP139565.1.region002.gbk,0,
GCF_039624175.1,NZ_CP139565.1.region003.gbk,0,
GCF_039624175.1,NZ_CP139565.1.region004.gbk,0,
GCF_039624175.1,NZ_CP139565.1.region005.gbk,0,
GCF_039624175.1,NZ_CP139565.1.region006.gbk,0,
GCF_039624175.1,NZ_CP139565.1.region007.gbk,0,
GCF_039624175.1,NZ_CP139565.1.region008.gbk,0,
GCF_039624175.1,NZ_CP139565.1.region009.gbk,0,
GCF_039624175.1,NZ_CP139565.1.region010.gbk,1,"SD437_RS15875,SD437_RS15870"
GCF_039624175.1,NZ_CP139565.1.region011.gbk,0,
GCF_039637115.1,NZ_CP147781.1.region001.gbk,0,
GCF_039637115.1,NZ_CP147781.1.region002.gbk,0,
GCF_039637115.1,NZ_CP147781.1.region003.gbk,0,
GCF_039637115.1,NZ_CP147781.1.region004.gbk,0,
GCF_039637115.1,NZ_CP147781.1.region005.gbk,1,WEB86_RS17585
GCF_039637115.1,NZ_CP147781.1.region006.gbk,1,WEB86_RS19410
GCF_039637115.1,NZ_CP147781.1.region007.gbk,0,
GCF_039637345.1,NZ_CP147783.1.region001.gbk,0,
GCF_039637345.1,NZ_CP147783.1.region002.gbk,0,
GCF_039637345.1,NZ_CP147783.1.region003.gbk,0,
GCF_039637345.1,NZ_CP147783.1.region004.gbk,0,
GCF_039637345.1,NZ_CP147783.1.region005.gbk,1,WEB84_RS18840
GCF_039637345.1,NZ_CP147783.1.region006.gbk,1,WEB84_RS20665
GCF_039637345.1,NZ_CP147783.1.region007.gbk,0,
GCF_039639755.1,NZ_CP147785.1.region001.gbk,0,
GCF_039639755.1,NZ_CP147785.1.region002.gbk,0,
GCF_039639755.1,NZ_CP147785.1.region003.gbk,0,
GCF_039639755.1,NZ_CP147785.1.region004.gbk,0,
GCF_039639755.1,NZ_CP147785.1.region005.gbk,1,WEB83_RS20910
GCF_039639755.1,NZ_CP147785.1.region006.gbk,1,WEB83_RS22725
GCF_039639755.1,NZ_CP147785.1.region007.gbk,0,
GCF_039639765.1,NZ_CP147787.1.region001.gbk,0,
GCF_039639765.1,NZ_CP147787.1.region002.gbk,1,WEB82_RS09860
GCF_039639765.1,NZ_CP147787.1.region003.gbk,1,WEB82_RS11675
GCF_039639765.1,NZ_CP147787.1.region004.gbk,0,
GCF_039639765.1,NZ_CP147787.1.region005.gbk,0,
GCF_039639765.1,NZ_CP147787.1.region006.gbk,0,
GCF_039639765.1,NZ_CP147787.1.region007.gbk,0,
GCF_039639775.1,NZ_CP147789.1.region001.gbk,0,
GCF_039639775.1,NZ_CP147789.1.region002.gbk,0,
GCF_039639775.1,NZ_CP147789.1.region003.gbk,0,
GCF_039639775.1,NZ_CP147789.1.region004.gbk,0,
GCF_039639775.1,NZ_CP147789.1.region005.gbk,1,WEB81_RS18790
GCF_039639775.1,NZ_CP147789.1.region006.gbk,1,WEB81_RS20605
GCF_039639775.1,NZ_CP147789.1.region007.gbk,0,
GCF_039639785.1,NZ_CP147791.1.region001.gbk,0,
GCF_039639785.1,NZ_CP147791.1.region002.gbk,1,WEB80_RS09570
GCF_039639785.1,NZ_CP147791.1.region003.gbk,1,WEB80_RS11385
GCF_039639785.1,NZ_CP147791.1.region004.gbk,0,
GCF_039639785.1,NZ_CP147791.1.region005.gbk,0,
GCF_039639785.1,NZ_CP147791.1.region006.gbk,0,
GCF_039639785.1,NZ_CP147791.1.region007.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region001.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region002.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region003.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region004.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region005.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region006.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region007.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region008.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region009.gbk,1,LQT99_RS10260
GCF_039643455.1,NZ_CP088005.1.region010.gbk,0,
GCF_039643455.1,NZ_CP088005.1.region011.gbk,1,"LQT99_RS14875,LQT99_RS14880"
GCF_039643455.1,NZ_CP088005.1.region012.gbk,0,
GCF_039654125.1,NZ_CP155465.1.region001.gbk,0,
GCF_039654125.1,NZ_CP155465.1.region002.gbk,0,
GCF_039654125.1,NZ_CP155465.1.region003.gbk,0,
GCF_039654135.1,NZ_CP155466.1.region001.gbk,0,
GCF_039654135.1,NZ_CP155466.1.region002.gbk,0,
GCF_039654135.1,NZ_CP155466.1.region003.gbk,0,
GCF_039654135.1,NZ_CP155466.1.region004.gbk,0,
GCF_039654145.1,NZ_CP155467.1.region001.gbk,0,
GCF_039654145.1,NZ_CP155467.1.region002.gbk,0,
GCF_039654145.1,NZ_CP155467.1.region003.gbk,0,
GCF_039654145.1,NZ_CP155467.1.region004.gbk,0,
GCF_039654185.1,NZ_CP155471.1.region001.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region001.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region002.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region003.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region004.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region005.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region006.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region007.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region008.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region009.gbk,0,
GCF_039671235.1,NZ_CP155530.1.region010.gbk,0,
GCF_039698855.1,NZ_CP155623.1.region001.gbk,0,
GCF_039698855.1,NZ_CP155623.1.region002.gbk,0,
GCF_039698855.1,NZ_CP155623.1.region003.gbk,0,
GCF_039698855.1,NZ_CP155623.1.region004.gbk,0,
GCF_039698855.1,NZ_CP155623.1.region005.gbk,0,
GCF_039698855.1,NZ_CP155623.1.region006.gbk,1,ABDZ24_RS19320
GCF_039698855.1,NZ_CP155623.1.region007.gbk,1,ABDZ24_RS21150
GCF_039698855.1,NZ_CP155623.1.region008.gbk,0,
GCF_039728905.1,NZ_CP155795.1.region001.gbk,0,
GCF_039728905.1,NZ_CP155795.1.region002.gbk,0,
GCF_039728905.1,NZ_CP155795.1.region003.gbk,0,
GCF_039728905.1,NZ_CP155795.1.region004.gbk,1,ABEG41_RS09300
GCF_039728905.1,NZ_CP155795.1.region005.gbk,0,
GCF_039728905.1,NZ_CP155795.1.region006.gbk,0,
GCF_039728905.1,NZ_CP155795.1.region007.gbk,1,ABEG41_RS11030
GCF_039728905.1,NZ_CP155795.1.region008.gbk,1,ABEG41_RS16455
GCF_039728905.1,NZ_CP155795.1.region009.gbk,0,
GCF_039728905.1,NZ_CP155795.1.region010.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region001.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region002.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region003.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region004.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region005.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region006.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region007.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region008.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region009.gbk,1,ABFV68_RS10225
GCF_039736305.1,NZ_CP156029.1.region010.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region011.gbk,0,
GCF_039736305.1,NZ_CP156029.1.region012.gbk,1,"ABFV68_RS14735,ABFV68_RS14730"
GCF_039736305.1,NZ_CP156029.1.region013.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region001.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region002.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region003.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region004.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region005.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region006.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region007.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region008.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region009.gbk,1,ABFY44_RS10260
GCF_039851945.1,NZ_CP156684.1.region010.gbk,0,
GCF_039851945.1,NZ_CP156684.1.region011.gbk,1,"ABFY44_RS14880,ABFY44_RS14875"
GCF_039851945.1,NZ_CP156684.1.region012.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region001.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region002.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region003.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region004.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region005.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region006.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region007.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region008.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region009.gbk,1,ABFY42_RS10690
GCF_039851955.1,NZ_CP156682.1.region010.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region011.gbk,1,"ABFY42_RS16280,ABFY42_RS16285"
GCF_039851955.1,NZ_CP156682.1.region012.gbk,0,
GCF_039851955.1,NZ_CP156682.1.region013.gbk,0,
GCF_039880435.1,NZ_CP156990.1.region001.gbk,0,
GCF_039880435.1,NZ_CP156990.1.region002.gbk,0,
GCF_039880435.1,NZ_CP156990.1.region003.gbk,0,
GCF_039880435.1,NZ_CP156990.1.region004.gbk,1,ABGT21_RS11175
GCF_039880435.1,NZ_CP156990.1.region005.gbk,1,ABGT21_RS16310
GCF_039880435.1,NZ_CP156990.1.region006.gbk,0,
GCF_039880435.1,NZ_CP156990.1.region007.gbk,0,
GCF_039880435.1,NZ_CP156990.1.region008.gbk,0,
GCF_039880445.1,NZ_CP156993.1.region001.gbk,0,
GCF_039880445.1,NZ_CP156993.1.region002.gbk,0,
GCF_039880445.1,NZ_CP156993.1.region003.gbk,0,
GCF_039880445.1,NZ_CP156993.1.region004.gbk,1,ABGT19_RS11170
GCF_039880445.1,NZ_CP156993.1.region005.gbk,1,ABGT19_RS16305
GCF_039880445.1,NZ_CP156993.1.region006.gbk,0,
GCF_039880445.1,NZ_CP156993.1.region007.gbk,0,
GCF_039880445.1,NZ_CP156993.1.region008.gbk,0,
GCF_039903365.1,NZ_CP157038.1.region001.gbk,0,
GCF_039903365.1,NZ_CP157038.1.region002.gbk,0,
GCF_039903365.1,NZ_CP157038.1.region003.gbk,0,
GCF_039903365.1,NZ_CP157038.1.region004.gbk,1,ABGT20_RS11170
GCF_039903365.1,NZ_CP157038.1.region005.gbk,1,ABGT20_RS16305
GCF_039903365.1,NZ_CP157038.1.region006.gbk,0,
GCF_039903365.1,NZ_CP157038.1.region007.gbk,0,
GCF_039903365.1,NZ_CP157038.1.region008.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region001.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region002.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region003.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region004.gbk,1,ABH595_RS09280
GCF_039917025.1,NZ_CP157084.1.region005.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region006.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region007.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region008.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region009.gbk,1,ABH595_RS17395
GCF_039917025.1,NZ_CP157084.1.region010.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region011.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region012.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region013.gbk,0,
GCF_039917025.1,NZ_CP157084.1.region014.gbk,0,
GCF_039954905.1,NZ_CP157205.1.region001.gbk,1,ABI122_RS02175
GCF_039954905.1,NZ_CP157205.1.region002.gbk,0,
GCF_039954905.1,NZ_CP157205.1.region003.gbk,0,
GCF_039954905.1,NZ_CP157205.1.region004.gbk,1,ABI122_RS09780
GCF_039954905.1,NZ_CP157205.1.region005.gbk,0,
GCF_039954905.1,NZ_CP157205.1.region006.gbk,0,
GCF_039954905.1,NZ_CP157205.1.region007.gbk,0,
GCF_039954905.1,NZ_CP157205.1.region008.gbk,0,
GCF_039954905.1,NZ_CP157205.1.region009.gbk,0,
GCF_039954905.1,NZ_CP157205.1.region010.gbk,0,
GCF_039954905.1,NZ_CP157205.1.region011.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region001.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region002.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region003.gbk,1,WA044_RS03615
GCF_039955105.1,NZ_CP151554.1.region004.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region005.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region006.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region007.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region008.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region009.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region010.gbk,1,WA044_RS10400
GCF_039955105.1,NZ_CP151554.1.region011.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region012.gbk,1,"WA044_RS14910,WA044_RS14915"
GCF_039955105.1,NZ_CP151554.1.region013.gbk,0,
GCF_039955105.1,NZ_CP151554.1.region014.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region001.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region002.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region003.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region004.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region005.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region006.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region007.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region008.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region009.gbk,1,WA022_RS10260
GCF_039955115.1,NZ_CP151555.1.region010.gbk,0,
GCF_039955115.1,NZ_CP151555.1.region011.gbk,1,"WA022_RS14875,WA022_RS14880"
GCF_039955115.1,NZ_CP151555.1.region012.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region001.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region002.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region003.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region004.gbk,1,ABI116_RS09245
GCF_040008285.1,NZ_CP157214.1.region005.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region006.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region007.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region008.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region009.gbk,1,ABI116_RS17360
GCF_040008285.1,NZ_CP157214.1.region010.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region011.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region012.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region013.gbk,0,
GCF_040008285.1,NZ_CP157214.1.region014.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region001.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region002.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region003.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region004.gbk,1,ABI226_RS09275
GCF_040008305.1,NZ_CP157216.1.region005.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region006.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region007.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region008.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region009.gbk,1,ABI226_RS17390
GCF_040008305.1,NZ_CP157216.1.region010.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region011.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region012.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region013.gbk,0,
GCF_040008305.1,NZ_CP157216.1.region014.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region001.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region002.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region003.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region004.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region005.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region006.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region007.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region008.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region009.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region010.gbk,0,
GCF_040047675.1,NZ_CP157353.1.region011.gbk,1,"ABG082_RS18975,ABG082_RS18940"
GCF_040105115.1,NZ_CP157671.1.region001.gbk,0,
GCF_040105115.1,NZ_CP157671.1.region002.gbk,0,
GCF_040105115.1,NZ_CP157671.1.region003.gbk,0,
GCF_040105115.1,NZ_CP157671.1.region004.gbk,0,
GCF_040105115.1,NZ_CP157671.1.region005.gbk,0,
GCF_040105115.1,NZ_CP157671.1.region006.gbk,0,
GCF_040105115.1,NZ_CP157671.1.region007.gbk,0,
GCF_040105115.1,NZ_CP157671.1.region008.gbk,0,
GCF_040105115.1,NZ_CP157671.1.region009.gbk,1,ABL163_RS10265
GCF_040105115.1,NZ_CP157671.1.region010.gbk,0,
GCF_040105115.1,NZ_CP157671.1.region011.gbk,1,"ABL163_RS14880,ABL163_RS14885"
GCF_040105115.1,NZ_CP157671.1.region012.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region001.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region002.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region003.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region004.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region005.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region006.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region007.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region008.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region009.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region010.gbk,1,MKW31_RS10420
GCF_040126195.1,NZ_CP092715.1.region011.gbk,0,
GCF_040126195.1,NZ_CP092715.1.region012.gbk,1,"MKW31_RS15030,MKW31_RS15035"
GCF_040126195.1,NZ_CP092715.1.region013.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region001.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region002.gbk,1,"ABK447_RS04555,ABK447_RS04560"
GCF_040207805.1,NZ_CP157943.1.region003.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region004.gbk,1,ABK447_RS10320
GCF_040207805.1,NZ_CP157943.1.region005.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region006.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region007.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region008.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region009.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region010.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region011.gbk,0,
GCF_040207805.1,NZ_CP157943.1.region012.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region001.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region002.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region003.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region004.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region005.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region006.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region007.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region008.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region009.gbk,1,ABL091_RS10265
GCF_040208255.1,NZ_CP157944.1.region010.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region011.gbk,1,"ABL091_RS14895,ABL091_RS14900"
GCF_040208255.1,NZ_CP157944.1.region012.gbk,0,
GCF_040208255.1,NZ_CP157944.1.region013.gbk,0,
GCF_040208295.1,NZ_CP157878.1.region001.gbk,0,
GCF_040208295.1,NZ_CP157878.1.region002.gbk,0,
