Tag,gbk_path,ACCESSION,VERSION
WHT_RS25395,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704155.2\GCF_019704155.2.gbk,NZ_AP024504,NZ_AP024504.2
WHT_RS26725,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704155.2\GCF_019704155.2.gbk,NZ_AP024504,NZ_AP024504.2
K6J89_RS01045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704335.1\GCF_019704335.1.gbk,NZ_AP024621,NZ_AP024621.1
K6J89_RS02195,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704335.1\GCF_019704335.1.gbk,NZ_AP024621,NZ_AP024621.1
K6J89_RS04090,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704335.1\GCF_019704335.1.gbk,NZ_AP024621,NZ_AP024621.1
K6J89_RS04535,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704335.1\GCF_019704335.1.gbk,NZ_AP024621,NZ_AP024621.1
K6J89_RS05600,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704335.1\GCF_019704335.1.gbk,NZ_AP024621,NZ_AP024621.1
K6J89_RS17825,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704335.1\GCF_019704335.1.gbk,NZ_AP024621,NZ_AP024621.1
K6J89_RS17905,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704335.1\GCF_019704335.1.gbk,NZ_AP024621,NZ_AP024621.1
K6J89_RS21140,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704335.1\GCF_019704335.1.gbk,NZ_AP024621,NZ_AP024621.1
K6K01_RS01040,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704355.1\GCF_019704355.1.gbk,NZ_AP024622,NZ_AP024622.1
K6K01_RS02190,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704355.1\GCF_019704355.1.gbk,NZ_AP024622,NZ_AP024622.1
K6K01_RS04080,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704355.1\GCF_019704355.1.gbk,NZ_AP024622,NZ_AP024622.1
K6K01_RS04525,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704355.1\GCF_019704355.1.gbk,NZ_AP024622,NZ_AP024622.1
K6K01_RS05590,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704355.1\GCF_019704355.1.gbk,NZ_AP024622,NZ_AP024622.1
K6K01_RS17765,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704355.1\GCF_019704355.1.gbk,NZ_AP024622,NZ_AP024622.1
K6K01_RS17845,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704355.1\GCF_019704355.1.gbk,NZ_AP024622,NZ_AP024622.1
K6K01_RS21155,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704355.1\GCF_019704355.1.gbk,NZ_AP024622,NZ_AP024622.1
K6J99_RS01040,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704375.1\GCF_019704375.1.gbk,NZ_AP024623,NZ_AP024623.1
K6J99_RS02135,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704375.1\GCF_019704375.1.gbk,NZ_AP024623,NZ_AP024623.1
K6J99_RS04025,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704375.1\GCF_019704375.1.gbk,NZ_AP024623,NZ_AP024623.1
K6J99_RS04470,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704375.1\GCF_019704375.1.gbk,NZ_AP024623,NZ_AP024623.1
K6J99_RS05535,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704375.1\GCF_019704375.1.gbk,NZ_AP024623,NZ_AP024623.1
K6J99_RS17715,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704375.1\GCF_019704375.1.gbk,NZ_AP024623,NZ_AP024623.1
K6J99_RS17795,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704375.1\GCF_019704375.1.gbk,NZ_AP024623,NZ_AP024623.1
K6J99_RS21105,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704375.1\GCF_019704375.1.gbk,NZ_AP024623,NZ_AP024623.1
K6J91_RS01045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704395.1\GCF_019704395.1.gbk,NZ_AP024624,NZ_AP024624.1
K6J91_RS02130,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704395.1\GCF_019704395.1.gbk,NZ_AP024624,NZ_AP024624.1
K6J91_RS04025,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704395.1\GCF_019704395.1.gbk,NZ_AP024624,NZ_AP024624.1
K6J91_RS04470,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704395.1\GCF_019704395.1.gbk,NZ_AP024624,NZ_AP024624.1
K6J91_RS05535,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704395.1\GCF_019704395.1.gbk,NZ_AP024624,NZ_AP024624.1
K6J91_RS17730,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704395.1\GCF_019704395.1.gbk,NZ_AP024624,NZ_AP024624.1
K6J91_RS17810,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704395.1\GCF_019704395.1.gbk,NZ_AP024624,NZ_AP024624.1
K6J91_RS21120,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704395.1\GCF_019704395.1.gbk,NZ_AP024624,NZ_AP024624.1
BsBEST3145_RS01040,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704415.1\GCF_019704415.1.gbk,NZ_AP024625,NZ_AP024625.1
BsBEST3145_RS02125,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704415.1\GCF_019704415.1.gbk,NZ_AP024625,NZ_AP024625.1
BsBEST3145_RS04015,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704415.1\GCF_019704415.1.gbk,NZ_AP024625,NZ_AP024625.1
BsBEST3145_RS04460,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704415.1\GCF_019704415.1.gbk,NZ_AP024625,NZ_AP024625.1
BsBEST3145_RS05520,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704415.1\GCF_019704415.1.gbk,NZ_AP024625,NZ_AP024625.1
BsBEST3145_RS17710,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704415.1\GCF_019704415.1.gbk,NZ_AP024625,NZ_AP024625.1
BsBEST3145_RS17790,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704415.1\GCF_019704415.1.gbk,NZ_AP024625,NZ_AP024625.1
BsBEST3145_RS21100,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704415.1\GCF_019704415.1.gbk,NZ_AP024625,NZ_AP024625.1
K6K02_RS01040,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704435.1\GCF_019704435.1.gbk,NZ_AP024626,NZ_AP024626.1
K6K02_RS02125,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704435.1\GCF_019704435.1.gbk,NZ_AP024626,NZ_AP024626.1
K6K02_RS04015,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704435.1\GCF_019704435.1.gbk,NZ_AP024626,NZ_AP024626.1
K6K02_RS04460,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704435.1\GCF_019704435.1.gbk,NZ_AP024626,NZ_AP024626.1
K6K02_RS05520,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704435.1\GCF_019704435.1.gbk,NZ_AP024626,NZ_AP024626.1
K6K02_RS17705,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704435.1\GCF_019704435.1.gbk,NZ_AP024626,NZ_AP024626.1
K6K02_RS17785,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704435.1\GCF_019704435.1.gbk,NZ_AP024626,NZ_AP024626.1
K6K02_RS21105,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704435.1\GCF_019704435.1.gbk,NZ_AP024626,NZ_AP024626.1
K6J86_RS01040,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704455.1\GCF_019704455.1.gbk,NZ_AP024627,NZ_AP024627.1
K6J86_RS02155,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704455.1\GCF_019704455.1.gbk,NZ_AP024627,NZ_AP024627.1
K6J86_RS04025,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704455.1\GCF_019704455.1.gbk,NZ_AP024627,NZ_AP024627.1
K6J86_RS04470,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704455.1\GCF_019704455.1.gbk,NZ_AP024627,NZ_AP024627.1
K6J86_RS05535,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704455.1\GCF_019704455.1.gbk,NZ_AP024627,NZ_AP024627.1
K6J86_RS17715,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704455.1\GCF_019704455.1.gbk,NZ_AP024627,NZ_AP024627.1
K6J86_RS17795,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704455.1\GCF_019704455.1.gbk,NZ_AP024627,NZ_AP024627.1
K6J86_RS21105,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704455.1\GCF_019704455.1.gbk,NZ_AP024627,NZ_AP024627.1
K6K00_RS00980,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704475.1\GCF_019704475.1.gbk,NZ_AP024628,NZ_AP024628.1
K6K00_RS02115,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704475.1\GCF_019704475.1.gbk,NZ_AP024628,NZ_AP024628.1
K6K00_RS03985,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704475.1\GCF_019704475.1.gbk,NZ_AP024628,NZ_AP024628.1
K6K00_RS04430,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704475.1\GCF_019704475.1.gbk,NZ_AP024628,NZ_AP024628.1
K6K00_RS05495,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704475.1\GCF_019704475.1.gbk,NZ_AP024628,NZ_AP024628.1
K6K00_RS17690,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704475.1\GCF_019704475.1.gbk,NZ_AP024628,NZ_AP024628.1
K6K00_RS17770,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704475.1\GCF_019704475.1.gbk,NZ_AP024628,NZ_AP024628.1
K6K00_RS21170,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019704475.1\GCF_019704475.1.gbk,NZ_AP024628,NZ_AP024628.1
K4A85_RS07115,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019710455.1\GCF_019710455.1.gbk,NZ_CP081199,NZ_CP081199.1
K4A85_RS08810,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019710455.1\GCF_019710455.1.gbk,NZ_CP081199,NZ_CP081199.1
K4A85_RS09095,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019710455.1\GCF_019710455.1.gbk,NZ_CP081199,NZ_CP081199.1
K4A85_RS09155,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019710455.1\GCF_019710455.1.gbk,NZ_CP081199,NZ_CP081199.1
K4A85_RS09675,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019710455.1\GCF_019710455.1.gbk,NZ_CP081199,NZ_CP081199.1
K4A85_RS11620,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019710455.1\GCF_019710455.1.gbk,NZ_CP081199,NZ_CP081199.1
K4A85_RS11640,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019710455.1\GCF_019710455.1.gbk,NZ_CP081199,NZ_CP081199.1
K4A85_RS12515,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019710455.1\GCF_019710455.1.gbk,NZ_CP081199,NZ_CP081199.1
K4A85_RS17770,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019710455.1\GCF_019710455.1.gbk,NZ_CP081199,NZ_CP081199.1
K4L72_RS01045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019720775.1\GCF_019720775.1.gbk,NZ_CP081304,NZ_CP081304.1
K4L72_RS01995,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019720775.1\GCF_019720775.1.gbk,NZ_CP081304,NZ_CP081304.1
K4L72_RS05440,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019720775.1\GCF_019720775.1.gbk,NZ_CP081304,NZ_CP081304.1
K4L72_RS16330,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019720775.1\GCF_019720775.1.gbk,NZ_CP081304,NZ_CP081304.1
K4L72_RS16395,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019720775.1\GCF_019720775.1.gbk,NZ_CP081304,NZ_CP081304.1
K4L72_RS19035,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019720775.1\GCF_019720775.1.gbk,NZ_CP081304,NZ_CP081304.1
K4L72_RS19385,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019720775.1\GCF_019720775.1.gbk,NZ_CP081304,NZ_CP081304.1
K4120_RS01045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019754015.1\GCF_019754015.1.gbk,NZ_CP081488,NZ_CP081488.1
K4120_RS01995,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019754015.1\GCF_019754015.1.gbk,NZ_CP081488,NZ_CP081488.1
K4120_RS05525,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019754015.1\GCF_019754015.1.gbk,NZ_CP081488,NZ_CP081488.1
K4120_RS15565,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019754015.1\GCF_019754015.1.gbk,NZ_CP081488,NZ_CP081488.1
K4120_RS15630,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019754015.1\GCF_019754015.1.gbk,NZ_CP081488,NZ_CP081488.1
K4120_RS18345,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019754015.1\GCF_019754015.1.gbk,NZ_CP081488,NZ_CP081488.1
K4120_RS18700,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019754015.1\GCF_019754015.1.gbk,NZ_CP081488,NZ_CP081488.1
BAJP3042_RS01045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019856555.1\GCF_019856555.1.gbk,NZ_CP082243,NZ_CP082243.1
BAJP3042_RS02055,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019856555.1\GCF_019856555.1.gbk,NZ_CP082243,NZ_CP082243.1
BAJP3042_RS05280,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019856555.1\GCF_019856555.1.gbk,NZ_CP082243,NZ_CP082243.1
BAJP3042_RS15860,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019856555.1\GCF_019856555.1.gbk,NZ_CP082243,NZ_CP082243.1
BAJP3042_RS15930,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019856555.1\GCF_019856555.1.gbk,NZ_CP082243,NZ_CP082243.1
BAJP3042_RS18660,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019856555.1\GCF_019856555.1.gbk,NZ_CP082243,NZ_CP082243.1
BAJP3042_RS19055,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019856555.1\GCF_019856555.1.gbk,NZ_CP082243,NZ_CP082243.1
K7B13_RS01060,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880285.1\GCF_019880285.1.gbk,NZ_CP082278,NZ_CP082278.1
K7B13_RS02015,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880285.1\GCF_019880285.1.gbk,NZ_CP082278,NZ_CP082278.1
K7B13_RS05060,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880285.1\GCF_019880285.1.gbk,NZ_CP082278,NZ_CP082278.1
K7B13_RS16390,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880285.1\GCF_019880285.1.gbk,NZ_CP082278,NZ_CP082278.1
K7B13_RS16455,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880285.1\GCF_019880285.1.gbk,NZ_CP082278,NZ_CP082278.1
K7B13_RS19090,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880285.1\GCF_019880285.1.gbk,NZ_CP082278,NZ_CP082278.1
K7B13_RS19450,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880285.1\GCF_019880285.1.gbk,NZ_CP082278,NZ_CP082278.1
K7I17_RS01040,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880325.1\GCF_019880325.1.gbk,NZ_CP082279,NZ_CP082279.1
K7I17_RS01950,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880325.1\GCF_019880325.1.gbk,NZ_CP082279,NZ_CP082279.1
K7I17_RS05090,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880325.1\GCF_019880325.1.gbk,NZ_CP082279,NZ_CP082279.1
K7I17_RS16575,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880325.1\GCF_019880325.1.gbk,NZ_CP082279,NZ_CP082279.1
K7I17_RS16640,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880325.1\GCF_019880325.1.gbk,NZ_CP082279,NZ_CP082279.1
K7I17_RS19265,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880325.1\GCF_019880325.1.gbk,NZ_CP082279,NZ_CP082279.1
K7I17_RS19650,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880325.1\GCF_019880325.1.gbk,NZ_CP082279,NZ_CP082279.1
BAJP3144_RS01045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880425.1\GCF_019880425.1.gbk,NZ_CP082283,NZ_CP082283.1
BAJP3144_RS01960,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880425.1\GCF_019880425.1.gbk,NZ_CP082283,NZ_CP082283.1
BAJP3144_RS05225,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880425.1\GCF_019880425.1.gbk,NZ_CP082283,NZ_CP082283.1
BAJP3144_RS16690,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880425.1\GCF_019880425.1.gbk,NZ_CP082283,NZ_CP082283.1
BAJP3144_RS16755,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880425.1\GCF_019880425.1.gbk,NZ_CP082283,NZ_CP082283.1
BAJP3144_RS19435,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880425.1\GCF_019880425.1.gbk,NZ_CP082283,NZ_CP082283.1
BAJP3144_RS19790,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880425.1\GCF_019880425.1.gbk,NZ_CP082283,NZ_CP082283.1
K4A81_RS01135,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880485.1\GCF_019880485.1.gbk,NZ_CP082262,NZ_CP082262.1
K4A81_RS02050,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880485.1\GCF_019880485.1.gbk,NZ_CP082262,NZ_CP082262.1
K4A81_RS05320,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880485.1\GCF_019880485.1.gbk,NZ_CP082262,NZ_CP082262.1
K4A81_RS17045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880485.1\GCF_019880485.1.gbk,NZ_CP082262,NZ_CP082262.1
K4A81_RS17110,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880485.1\GCF_019880485.1.gbk,NZ_CP082262,NZ_CP082262.1
K4A81_RS19780,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880485.1\GCF_019880485.1.gbk,NZ_CP082262,NZ_CP082262.1
K4A81_RS20160,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019880485.1\GCF_019880485.1.gbk,NZ_CP082262,NZ_CP082262.1
K8U58_RS01040,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019931715.1\GCF_019931715.1.gbk,NZ_CP082924,NZ_CP082924.1
K8U58_RS02205,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019931715.1\GCF_019931715.1.gbk,NZ_CP082924,NZ_CP082924.1
K8U58_RS04240,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019931715.1\GCF_019931715.1.gbk,NZ_CP082924,NZ_CP082924.1
K8U58_RS04685,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019931715.1\GCF_019931715.1.gbk,NZ_CP082924,NZ_CP082924.1
K8U58_RS05745,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019931715.1\GCF_019931715.1.gbk,NZ_CP082924,NZ_CP082924.1
K8U58_RS17965,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019931715.1\GCF_019931715.1.gbk,NZ_CP082924,NZ_CP082924.1
K8U58_RS18045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019931715.1\GCF_019931715.1.gbk,NZ_CP082924,NZ_CP082924.1
K8U58_RS21295,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019931715.1\GCF_019931715.1.gbk,NZ_CP082924,NZ_CP082924.1
KTT68_RS01050,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020084885.1\GCF_020084885.1.gbk,NZ_CP077672,NZ_CP077672.1
KTT68_RS02015,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020084885.1\GCF_020084885.1.gbk,NZ_CP077672,NZ_CP077672.1
KTT68_RS05170,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020084885.1\GCF_020084885.1.gbk,NZ_CP077672,NZ_CP077672.1
KTT68_RS15460,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020084885.1\GCF_020084885.1.gbk,NZ_CP077672,NZ_CP077672.1
KTT68_RS15525,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020084885.1\GCF_020084885.1.gbk,NZ_CP077672,NZ_CP077672.1
KTT68_RS18255,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020084885.1\GCF_020084885.1.gbk,NZ_CP077672,NZ_CP077672.1
KTT68_RS18585,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020084885.1\GCF_020084885.1.gbk,NZ_CP077672,NZ_CP077672.1
K9N56_RS02225,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS02650,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS06185,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS15070,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS15710,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS15730,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS19310,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS19445,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS19900,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS21180,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS22940,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
K9N56_RS23115,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020091665.1\GCF_020091665.1.gbk,NZ_CP083580,NZ_CP083580.1
LAZ96_RS06295,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149525.1\GCF_020149525.1.gbk,NZ_CP083715,NZ_CP083715.1
LAZ96_RS06360,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149525.1\GCF_020149525.1.gbk,NZ_CP083715,NZ_CP083715.1
LAZ96_RS08990,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149525.1\GCF_020149525.1.gbk,NZ_CP083715,NZ_CP083715.1
LAZ96_RS09405,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149525.1\GCF_020149525.1.gbk,NZ_CP083715,NZ_CP083715.1
LAZ96_RS11270,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149525.1\GCF_020149525.1.gbk,NZ_CP083715,NZ_CP083715.1
LAZ96_RS12265,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149525.1\GCF_020149525.1.gbk,NZ_CP083715,NZ_CP083715.1
LAZ97_RS01060,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149955.1\GCF_020149955.1.gbk,NZ_CP083763,NZ_CP083763.1
