"","sider_index","dataname","gbk_path","receptor_index","absolute_distance","relative_distance","most_similar_siderophore"
"51738",5947,"GCF_024204985.1_NZ_CP093212.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204985.1\GCF_024204985.1.gbk",2,887121,0.327759715068979,"staphyloferrin A"
"51739",5947,"GCF_024204985.1_NZ_CP093212.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204985.1\GCF_024204985.1.gbk",3,1516418,0.56026261536529,"staphyloferrin A"
"51740",5947,"GCF_024204985.1_NZ_CP093212.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204985.1\GCF_024204985.1.gbk",4,1648419,0.609032298586429,"staphyloferrin A"
"51741",5948,"GCF_024204885.1_NZ_CP093202.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204885.1\GCF_024204885.1.gbk",1,0,0,"staphyloferrin A"
"51742",5948,"GCF_024204885.1_NZ_CP093202.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204885.1\GCF_024204885.1.gbk",2,752580,0.303749954593704,"staphyloferrin A"
"51743",5948,"GCF_024204885.1_NZ_CP093202.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204885.1\GCF_024204885.1.gbk",3,1305360,0.526858328321824,"staphyloferrin A"
"51744",5948,"GCF_024204885.1_NZ_CP093202.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204885.1\GCF_024204885.1.gbk",4,1437533,0.580204873205442,"staphyloferrin A"
"51745",5949,"GCF_024204805.1_NZ_CP093185.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204805.1\GCF_024204805.1.gbk",1,0,0,"staphyloferrin A"
"51746",5949,"GCF_024204805.1_NZ_CP093185.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204805.1\GCF_024204805.1.gbk",2,709605,0.287337983781068,"staphyloferrin A"
"51747",5949,"GCF_024204805.1_NZ_CP093185.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204805.1\GCF_024204805.1.gbk",3,1252173,0.507038232770472,"staphyloferrin A"
"51748",5949,"GCF_024204805.1_NZ_CP093185.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204805.1\GCF_024204805.1.gbk",4,1395653,0.565137110192288,"staphyloferrin A"
"51749",5950,"GCF_024204705.1_NZ_CP093165.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204705.1\GCF_024204705.1.gbk",1,0,0,"staphyloferrin A"
"51750",5950,"GCF_024204705.1_NZ_CP093165.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204705.1\GCF_024204705.1.gbk",2,1268775,0.523286242967481,"staphyloferrin A"
"51751",5950,"GCF_024204705.1_NZ_CP093165.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204705.1\GCF_024204705.1.gbk",3,1402626,0.578490977382519,"staphyloferrin A"
"51752",5951,"GCF_024204905.1_NZ_CP093198.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204905.1\GCF_024204905.1.gbk",1,0,0,"staphyloferrin A"
"51753",5951,"GCF_024204905.1_NZ_CP093198.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204905.1\GCF_024204905.1.gbk",2,867537,0.335355689941227,"staphyloferrin A"
"51754",5951,"GCF_024204905.1_NZ_CP093198.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204905.1\GCF_024204905.1.gbk",3,1498233,0.579157962608759,"staphyloferrin A"
"51755",5951,"GCF_024204905.1_NZ_CP093198.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204905.1\GCF_024204905.1.gbk",4,1631572,0.630701576703689,"staphyloferrin A"
"51756",5952,"GCF_024204845.1_NZ_CP093193.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204845.1\GCF_024204845.1.gbk",1,0,0,"staphyloferrin A"
"51757",5952,"GCF_024204845.1_NZ_CP093193.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204845.1\GCF_024204845.1.gbk",2,732521,0.297868542283311,"staphyloferrin A"
"51758",5952,"GCF_024204845.1_NZ_CP093193.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204845.1\GCF_024204845.1.gbk",3,1273814,0.517977121911964,"staphyloferrin A"
"51759",5952,"GCF_024204845.1_NZ_CP093193.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024204845.1\GCF_024204845.1.gbk",4,1405817,0.571654137570251,"staphyloferrin A"
"51760",5953,"GCF_036419715.1_NZ_CP134835.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036419715.1\GCF_036419715.1.gbk",1,0,0,"staphyloferrin A"
"51761",5953,"GCF_036419715.1_NZ_CP134835.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036419715.1\GCF_036419715.1.gbk",2,731982,0.290506974918551,"staphyloferrin A"
"51762",5953,"GCF_036419715.1_NZ_CP134835.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036419715.1\GCF_036419715.1.gbk",3,1291124,0.512417692627331,"staphyloferrin A"
"51763",5953,"GCF_036419715.1_NZ_CP134835.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036419715.1\GCF_036419715.1.gbk",4,1423065,0.564782068770089,"staphyloferrin A"
"51764",5954,"GCF_038116975.1_NZ_CP132999.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038116975.1\GCF_038116975.1.gbk",1,0,0,"staphyloferrin A"
"51765",5954,"GCF_038116975.1_NZ_CP132999.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038116975.1\GCF_038116975.1.gbk",2,714402,0.289761361258073,"staphyloferrin A"
"51766",5954,"GCF_038116975.1_NZ_CP132999.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038116975.1\GCF_038116975.1.gbk",3,725818,0.29439168942082,"staphyloferrin A"
"51767",5954,"GCF_038116975.1_NZ_CP132999.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038116975.1\GCF_038116975.1.gbk",4,1316096,0.533808371905881,"staphyloferrin A"
"51768",5954,"GCF_038116975.1_NZ_CP132999.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038116975.1\GCF_038116975.1.gbk",5,1446492,0.586696973089259,"staphyloferrin A"
"51769",5955,"GCF_029457595.1_NZ_CP120424.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029457595.1\GCF_029457595.1.gbk",1,0,0,"staphyloferrin A"
"51770",5955,"GCF_029457595.1_NZ_CP120424.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029457595.1\GCF_029457595.1.gbk",2,1306236,0.522081746587497,"staphyloferrin A"
"51771",5955,"GCF_029457595.1_NZ_CP120424.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029457595.1\GCF_029457595.1.gbk",3,1436637,0.574200951567881,"staphyloferrin A"
"51772",5956,"GCF_029691685.1_NZ_CP121507.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691685.1\GCF_029691685.1.gbk",1,0,0,"staphyloferrin A"
"51773",5956,"GCF_029691685.1_NZ_CP121507.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691685.1\GCF_029691685.1.gbk",2,1268689,0.504518516073589,"staphyloferrin A"
"51774",5956,"GCF_029691685.1_NZ_CP121507.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691685.1\GCF_029691685.1.gbk",3,1400631,0.556987783205078,"staphyloferrin A"
"51775",5957,"GCF_029691875.1_NZ_CP121497.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691875.1\GCF_029691875.1.gbk",1,0,0,"staphyloferrin A"
"51776",5957,"GCF_029691875.1_NZ_CP121497.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691875.1\GCF_029691875.1.gbk",2,736621,0.306074147942701,"staphyloferrin A"
"51777",5957,"GCF_029691875.1_NZ_CP121497.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691875.1\GCF_029691875.1.gbk",3,1279870,0.531800097645091,"staphyloferrin A"
"51778",5957,"GCF_029691875.1_NZ_CP121497.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691875.1\GCF_029691875.1.gbk",4,1410261,0.585978995917604,"staphyloferrin A"
"51779",5958,"GCF_029691955.1_NZ_CP121529.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691955.1\GCF_029691955.1.gbk",1,0,0,"staphyloferrin A"
"51780",5958,"GCF_029691955.1_NZ_CP121529.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691955.1\GCF_029691955.1.gbk",2,1269880,0.51290253527043,"staphyloferrin A"
"51781",5958,"GCF_029691955.1_NZ_CP121529.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691955.1\GCF_029691955.1.gbk",3,1401822,0.56619370160792,"staphyloferrin A"
"51782",5959,"GCF_030013985.1_NZ_CP118814.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030013985.1\GCF_030013985.1.gbk",1,0,0,"staphyloferrin A"
"51783",5959,"GCF_030013985.1_NZ_CP118814.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030013985.1\GCF_030013985.1.gbk",2,725531,0.295937608983393,"staphyloferrin A"
"51784",5959,"GCF_030013985.1_NZ_CP118814.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030013985.1\GCF_030013985.1.gbk",3,1283770,0.523638306681052,"staphyloferrin A"
"51785",5959,"GCF_030013985.1_NZ_CP118814.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030013985.1\GCF_030013985.1.gbk",4,1415721,0.577459939999225,"staphyloferrin A"
"51786",5960,"GCF_029691915.1_NZ_CP121513.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691915.1\GCF_029691915.1.gbk",1,0,0,"staphyloferrin A"
"51787",5960,"GCF_029691915.1_NZ_CP121513.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691915.1\GCF_029691915.1.gbk",2,715691,0.289091456971405,"staphyloferrin A"
"51788",5960,"GCF_029691915.1_NZ_CP121513.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691915.1\GCF_029691915.1.gbk",3,727140,0.293716089795998,"staphyloferrin A"
"51789",5960,"GCF_029691915.1_NZ_CP121513.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691915.1\GCF_029691915.1.gbk",4,1280181,0.51710778880426,"staphyloferrin A"
"51790",5960,"GCF_029691915.1_NZ_CP121513.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691915.1\GCF_029691915.1.gbk",5,1413313,0.570884242398782,"staphyloferrin A"
"51791",5961,"GCF_029691725.1_NZ_CP121477.1.region005","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691725.1\GCF_029691725.1.gbk",1,1726322,0.698128628247098,"staphyloferrin A"
"51792",5961,"GCF_029691725.1_NZ_CP121477.1.region005","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691725.1\GCF_029691725.1.gbk",2,1714477,0.693338482722922,"staphyloferrin A"
"51793",5961,"GCF_029691725.1_NZ_CP121477.1.region005","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691725.1\GCF_029691725.1.gbk",3,1147198,0.463929536939119,"staphyloferrin A"
"51794",5961,"GCF_029691725.1_NZ_CP121477.1.region005","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691725.1\GCF_029691725.1.gbk",4,1014217,0.410151711531734,"staphyloferrin A"
"51795",5961,"GCF_029691725.1_NZ_CP121477.1.region005","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029691725.1\GCF_029691725.1.gbk",5,0,0,"staphyloferrin A"
"51796",5962,"GCF_029457615.1_NZ_CP120425.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029457615.1\GCF_029457615.1.gbk",1,1813935,0.68603064480871,"staphyloferrin A"
"51797",5962,"GCF_029457615.1_NZ_CP120425.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029457615.1\GCF_029457615.1.gbk",2,1222290,0.4622703662718,"staphyloferrin A"
"51798",5962,"GCF_029457615.1_NZ_CP120425.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029457615.1\GCF_029457615.1.gbk",3,1090423,0.41239823577154,"staphyloferrin A"
"51799",5962,"GCF_029457615.1_NZ_CP120425.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029457615.1\GCF_029457615.1.gbk",4,0,0,"staphyloferrin A"
"51800",5963,"GCF_026314335.1_NZ_CP111111.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026314335.1\GCF_026314335.1.gbk",1,0,0,"staphyloferrin A"
"51801",5963,"GCF_026314335.1_NZ_CP111111.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026314335.1\GCF_026314335.1.gbk",2,771375,0.303208080045754,"staphyloferrin A"
"51802",5963,"GCF_026314335.1_NZ_CP111111.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026314335.1\GCF_026314335.1.gbk",3,1372934,0.53966576849073,"staphyloferrin A"
"51803",5963,"GCF_026314335.1_NZ_CP111111.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026314335.1\GCF_026314335.1.gbk",4,1506415,0.592133786941662,"staphyloferrin A"
"51804",5964,"GCF_013317125.1_NZ_CP040883.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013317125.1\GCF_013317125.1.gbk",1,0,0,"staphyloferrin A"
"51805",5964,"GCF_013317125.1_NZ_CP040883.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013317125.1\GCF_013317125.1.gbk",2,785543,0.311948585109649,"staphyloferrin A"
"51806",5964,"GCF_013317125.1_NZ_CP040883.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013317125.1\GCF_013317125.1.gbk",3,1369590,0.543880682127297,"staphyloferrin A"
"51807",5964,"GCF_013317125.1_NZ_CP040883.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013317125.1\GCF_013317125.1.gbk",4,1501600,0.596303442842274,"staphyloferrin A"
"51808",5965,"GCF_021398305.1_NZ_CP071988.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021398305.1\GCF_021398305.1.gbk",1,0,0,"staphyloferrin A"
"51809",5965,"GCF_021398305.1_NZ_CP071988.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021398305.1\GCF_021398305.1.gbk",2,722237,0.296085776025168,"staphyloferrin A"
"51810",5965,"GCF_021398305.1_NZ_CP071988.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021398305.1\GCF_021398305.1.gbk",3,1263580,0.518012875094854,"staphyloferrin A"
"51811",5965,"GCF_021398305.1_NZ_CP071988.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021398305.1\GCF_021398305.1.gbk",4,1393971,0.571467517299141,"staphyloferrin A"
"51812",5966,"GCF_021484865.1_NZ_CP090575.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021484865.1\GCF_021484865.1.gbk",1,0,0,"staphyloferrin A"
"51813",5966,"GCF_021484865.1_NZ_CP090575.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021484865.1\GCF_021484865.1.gbk",2,731026,0.303858196792519,"staphyloferrin A"
"51814",5966,"GCF_021484865.1_NZ_CP090575.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021484865.1\GCF_021484865.1.gbk",3,1287799,0.535286408378374,"staphyloferrin A"
"51815",5966,"GCF_021484865.1_NZ_CP090575.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021484865.1\GCF_021484865.1.gbk",4,1418197,0.589487628506455,"staphyloferrin A"
"51816",5967,"GCF_021513055.1_NZ_CP090989.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021513055.1\GCF_021513055.1.gbk",1,0,0,"staphyloferrin A"
"51817",5967,"GCF_021513055.1_NZ_CP090989.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021513055.1\GCF_021513055.1.gbk",2,1308974,0.523098097028032,"staphyloferrin A"
"51818",5967,"GCF_021513055.1_NZ_CP090989.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021513055.1\GCF_021513055.1.gbk",3,1442491,0.576454763104587,"staphyloferrin A"
"51819",5968,"GCF_021496015.1_NZ_CP090912.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021496015.1\GCF_021496015.1.gbk",1,0,0,"staphyloferrin A"
"51820",5968,"GCF_021496015.1_NZ_CP090912.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021496015.1\GCF_021496015.1.gbk",2,712909,0.29834795410965,"staphyloferrin A"
"51821",5968,"GCF_021496015.1_NZ_CP090912.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021496015.1\GCF_021496015.1.gbk",3,1301968,0.544865458447338,"staphyloferrin A"
"51822",5968,"GCF_021496015.1_NZ_CP090912.1.region004","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021496015.1\GCF_021496015.1.gbk",4,1432352,0.59943034632031,"staphyloferrin A"
"51823",5969,"GCF_019329245.1_NZ_CP073824.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329245.1\GCF_019329245.1.gbk",1,322108,0.118741613459752,"staphyloferrin A"
"51824",5969,"GCF_019329245.1_NZ_CP073824.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329245.1\GCF_019329245.1.gbk",2,187493,0.0691172567350369,"staphyloferrin A"
"51825",5969,"GCF_019329245.1_NZ_CP073824.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329245.1\GCF_019329245.1.gbk",3,0,0,"staphyloferrin A"
"51826",5969,"GCF_019329245.1_NZ_CP073824.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329245.1\GCF_019329245.1.gbk",4,919823,0.339082752112302,"staphyloferrin A"
"51827",5970,"GCF_019329505.1_NZ_CP073836.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329505.1\GCF_019329505.1.gbk",1,324772,0.119606252322451,"staphyloferrin A"
"51828",5970,"GCF_019329505.1_NZ_CP073836.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329505.1\GCF_019329505.1.gbk",2,188825,0.0695400175963037,"staphyloferrin A"
"51829",5970,"GCF_019329505.1_NZ_CP073836.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329505.1\GCF_019329505.1.gbk",3,0,0,"staphyloferrin A"
"51830",5970,"GCF_019329505.1_NZ_CP073836.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329505.1\GCF_019329505.1.gbk",4,919823,0.338750205775108,"staphyloferrin A"
"51831",5971,"GCF_019329545.1_NZ_CP073841.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329545.1\GCF_019329545.1.gbk",1,322108,0.118741613459752,"staphyloferrin A"
"51832",5971,"GCF_019329545.1_NZ_CP073841.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329545.1\GCF_019329545.1.gbk",2,187493,0.0691172567350369,"staphyloferrin A"
"51833",5971,"GCF_019329545.1_NZ_CP073841.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329545.1\GCF_019329545.1.gbk",3,0,0,"staphyloferrin A"
"51834",5971,"GCF_019329545.1_NZ_CP073841.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329545.1\GCF_019329545.1.gbk",4,919824,0.339083120751434,"staphyloferrin A"
"51835",5972,"GCF_019329605.1_NZ_CP073850.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329605.1\GCF_019329605.1.gbk",1,322108,0.118741657232573,"staphyloferrin A"
"51836",5972,"GCF_019329605.1_NZ_CP073850.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329605.1\GCF_019329605.1.gbk",2,187493,0.0691172822143718,"staphyloferrin A"
"51837",5972,"GCF_019329605.1_NZ_CP073850.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329605.1\GCF_019329605.1.gbk",3,0,0,"staphyloferrin A"
"51838",5972,"GCF_019329605.1_NZ_CP073850.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329605.1\GCF_019329605.1.gbk",4,919823,0.33908287711152,"staphyloferrin A"
"51839",5973,"GCF_019329745.1_NZ_CP073865.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329745.1\GCF_019329745.1.gbk",1,322108,0.114523298388181,"staphyloferrin A"
"51840",5973,"GCF_019329745.1_NZ_CP073865.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329745.1\GCF_019329745.1.gbk",2,187493,0.0666618549824753,"staphyloferrin A"
"51841",5973,"GCF_019329745.1_NZ_CP073865.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329745.1\GCF_019329745.1.gbk",3,0,0,"staphyloferrin A"
"51842",5973,"GCF_019329745.1_NZ_CP073865.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019329745.1\GCF_019329745.1.gbk",4,922487,0.327983949359276,"staphyloferrin A"
"51843",5974,"GCF_019330105.1_NZ_CP073883.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330105.1\GCF_019330105.1.gbk",1,187493,0.0690840222035125,"staphyloferrin A"
"51844",5974,"GCF_019330105.1_NZ_CP073883.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330105.1\GCF_019330105.1.gbk",2,0,0,"staphyloferrin A"
"51845",5974,"GCF_019330105.1_NZ_CP073883.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330105.1\GCF_019330105.1.gbk",3,919818,0.338917864321284,"staphyloferrin A"
"51846",5974,"GCF_019330105.1_NZ_CP073883.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330105.1\GCF_019330105.1.gbk",4,2376013,0.875470203409378,"staphyloferrin A"
"51847",5975,"GCF_019330145.1_NZ_CP073890.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330145.1\GCF_019330145.1.gbk",1,322109,0.118741982098884,"staphyloferrin A"
"51848",5975,"GCF_019330145.1_NZ_CP073890.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330145.1\GCF_019330145.1.gbk",2,187494,0.0691176253741687,"staphyloferrin A"
"51849",5975,"GCF_019330145.1_NZ_CP073890.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330145.1\GCF_019330145.1.gbk",3,0,0,"staphyloferrin A"
"51850",5975,"GCF_019330145.1_NZ_CP073890.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330145.1\GCF_019330145.1.gbk",4,919822,0.33908238347317,"staphyloferrin A"
"51851",5976,"GCF_019330225.1_NZ_CP073900.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330225.1\GCF_019330225.1.gbk",1,322108,0.118741613459752,"staphyloferrin A"
"51852",5976,"GCF_019330225.1_NZ_CP073900.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330225.1\GCF_019330225.1.gbk",2,187493,0.0691172567350369,"staphyloferrin A"
"51853",5976,"GCF_019330225.1_NZ_CP073900.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330225.1\GCF_019330225.1.gbk",3,0,0,"staphyloferrin A"
"51854",5976,"GCF_019330225.1_NZ_CP073900.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330225.1\GCF_019330225.1.gbk",4,919823,0.339082752112302,"staphyloferrin A"
"51855",5977,"GCF_019787665.1_NZ_CP073878.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019787665.1\GCF_019787665.1.gbk",1,322108,0.118741657232573,"staphyloferrin A"
"51856",5977,"GCF_019787665.1_NZ_CP073878.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019787665.1\GCF_019787665.1.gbk",2,187493,0.0691172822143718,"staphyloferrin A"
"51857",5977,"GCF_019787665.1_NZ_CP073878.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019787665.1\GCF_019787665.1.gbk",3,0,0,"staphyloferrin A"
"51858",5977,"GCF_019787665.1_NZ_CP073878.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019787665.1\GCF_019787665.1.gbk",4,919824,0.339083245750787,"staphyloferrin A"
"51859",5978,"GCF_019330245.1_NZ_CP073904.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330245.1\GCF_019330245.1.gbk",1,322108,0.118741525914206,"staphyloferrin A"
"51860",5978,"GCF_019330245.1_NZ_CP073904.1.region001","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019330245.1\GCF_019330245.1.gbk",2,187493,0.0691172057764235,"staphyloferrin A"
